Actinomycetaceae,Aerococcus,Aeromonas,Akkermansia,Alcaligenes faecalis et rel.,Allistipes et rel.,Anaerobiospirillum,Anaerofustis,Anaerostipes caccae et rel.,Anaerotruncus colihominis et rel.,Anaerovorax odorimutans et rel.,Aneurinibacillus,Aquabacterium,Asteroleplasma et rel.,Atopobium,Bacillus,Bacteroides fragilis et rel.,Bacteroides intestinalis et rel.,Bacteroides ovatus et rel.,Bacteroides plebeius et rel.,Bacteroides splachnicus et rel.,Bacteroides stercoris et rel.,Bacteroides uniformis et rel.,Bacteroides vulgatus et rel.,Bifidobacterium,Bilophila et rel.,Brachyspira,Bryantella formatexigens et rel.,Bulleidia moorei et rel.,Burkholderia,Butyrivibrio crossotus et rel.,Campylobacter,Catenibacterium mitsuokai et rel.,Clostridium (sensu stricto),Clostridium cellulosi et rel.,Clostridium colinum et rel.,Clostridium difficile et rel.,Clostridium felsineum et rel.,Clostridium leptum et rel.,Clostridium nexile et rel.,Clostridium orbiscindens et rel.,Clostridium ramosum et rel.,Clostridium sphenoides et rel.,Clostridium stercorarium et rel.,Clostridium symbiosum et rel.,Clostridium thermocellum et rel.,Collinsella,Coprobacillus catenaformis et rel.,Coprococcus eutactus et rel.,Corynebacterium,Desulfovibrio et rel.,Dialister,Dorea formicigenerans et rel.,Eggerthella lenta et rel.,Enterobacter aerogenes et rel.,Enterococcus,Escherichia coli et rel.,Eubacterium biforme et rel.,Eubacterium cylindroides et rel.,Eubacterium hallii et rel.,Eubacterium limosum et rel.,Eubacterium rectale et rel.,Eubacterium siraeum et rel.,Eubacterium ventriosum et rel.,Faecalibacterium prausnitzii et rel.,Fusobacteria,Gemella,Granulicatella,Haemophilus,Helicobacter,Klebisiella pneumoniae et rel.,Lachnobacillus bovis et rel.,Lachnospira pectinoschiza et rel.,Lactobacillus catenaformis et rel.,Lactobacillus gasseri et rel.,Lactobacillus plantarum et rel.,Lactobacillus salivarius et rel.,Lactococcus,Leminorella,Megamonas hypermegale et rel.,Megasphaera elsdenii et rel.,Methylobacterium,Micrococcaceae,Mitsuokella multiacida et rel.,Moraxellaceae,Novosphingobium,Oceanospirillum,Oscillospira guillermondii et rel.,Outgrouping clostridium cluster XIVa,Oxalobacter formigenes et rel.,Papillibacter cinnamivorans et rel.,Parabacteroides distasonis et rel.,Peptococcus niger et rel.,Peptostreptococcus anaerobius et rel.,Peptostreptococcus micros et rel.,Phascolarctobacterium faecium et rel.,Prevotella melaninogenica et rel.,Prevotella oralis et rel.,Prevotella ruminicola et rel.,Prevotella tannerae et rel.,Propionibacterium,Proteus et rel.,Pseudomonas,Roseburia intestinalis et rel.,Ruminococcus bromii et rel.,Ruminococcus callidus et rel.,Ruminococcus gnavus et rel.,Ruminococcus lactaris et rel.,Ruminococcus obeum et rel.,Serratia,Sporobacter termitidis et rel.,Staphylococcus,Streptococcus bovis et rel.,Streptococcus intermedius et rel.,Streptococcus mitis et rel.,Subdoligranulum variable at rel.,Sutterella wadsworthia et rel.,Tannerella et rel.,Uncultured Bacteroidetes,Uncultured Chroococcales,Uncultured Clostridiales I,Uncultured Clostridiales II,Uncultured Mollicutes,Uncultured Selenomonadaceae,Veillonella,Vibrio,Weissella et rel.,Wissella et rel.,Xanthomonadaceae,Yersinia et rel.
0.000134638,2.45E-06,6.12E-06,0.002608298,0.000237452,0.01290073,4.90E-06,7.59E-05,0.044117071,0.002034252,0.001911854,2.69E-05,5.39E-05,1.22E-06,0.000118726,0.000176253,0.0033843,0.001380647,0.002840853,0.004078295,0.002646241,0.003073409,0.011652273,0.080734828,0.013375634,0.000172581,7.22E-05,0.016239743,0.000257035,0.000178701,0.01811855,0.000549566,0.000117502,0.01000235,0.014526174,0.000729491,0.010636371,1.35E-05,0.006172522,0.005916711,0.024202945,0.000507951,0.013520063,0.003321877,0.034814837,1.22E-06,0.010734289,0.000821289,0.045490375,0.000161565,0.000313338,0.000400241,0.012839532,0.000634021,0.000680532,0.000503055,0.000905744,0.000915536,0.000303547,0.016390292,0.000187269,0.005195788,0.000271723,0.002354934,0.156398713,0.00055079,1.22E-06,2.57E-05,7.34E-05,0.000288859,0.000399017,0.009828545,0.006321848,6.73E-05,0.000893504,0.002506707,0.000156669,0.000167685,1.22E-06,0.000139534,0.000362298,1.22E-06,1.22E-06,0.000143205,7.47E-05,1.22E-06,0.000225212,0.021545689,0.014904383,0.001927766,0.012252022,0.003766181,0.000276619,4.90E-06,0.000296203,0.001254578,0.003108905,0.000971839,0.000111382,0.002714784,0.000217868,0.000503055,7.59E-05,0.005946086,0.0040428,0.022031608,0.001919198,0.009674324,0.078281975,1.35E-05,0.018139357,7.71E-05,0.023456319,0.000608317,0.006549507,0.1121825,0.009359761,0.002837182,6.73E-05,1.22E-06,0.005652331,0.005441807,0.001003662,1.22E-06,0.002533635,0.000324354,0.000173805,1.71E-05,0.000123622,0.000226436
8.95E-05,1.30E-06,1.30E-06,0.001933158,0.000182814,0.018783135,1.30E-06,4.93E-05,0.041826737,0.001694592,0.001724413,1.82E-05,2.59E-05,1.30E-06,6.87E-05,0.000137434,0.003032633,0.001774978,0.002747392,0.005105818,0.003771667,0.001374344,0.00609379,0.105718179,0.005357349,0.000117986,4.67E-05,0.011864739,0.000188,0.000140028,0.028940316,0.000416193,8.95E-05,0.004701294,0.006648714,0.000619751,0.005698342,1.30E-06,0.003503281,0.006637045,0.025271076,0.000538069,0.008019168,0.002372688,0.033142438,1.30E-06,0.004719446,0.000733848,0.035413995,0.000111503,0.000285241,0.0003008,0.015816626,0.000482317,0.000604193,0.000395448,0.000766262,0.000707917,0.000250234,0.02130752,0.000145214,0.006388107,0.000250234,0.002113378,0.129621394,0.000487503,1.30E-06,1.43E-05,4.28E-05,0.000228193,0.000337103,0.008412023,0.005785211,4.41E-05,0.000779227,0.001644027,0.000110207,0.000264496,1.30E-06,0.000105021,0.000291724,1.30E-06,1.30E-06,0.000106317,4.54E-05,1.30E-06,0.000212634,0.023376815,0.017913149,0.000924441,0.005406618,0.004291584,0.000283945,1.30E-06,0.000230786,0.001076137,0.002217102,0.000910179,9.21E-05,0.002827778,0.000159476,0.000439531,4.28E-05,0.003386591,0.011906228,0.023864319,0.00239473,0.010268684,0.14039703,1.30E-06,0.018700156,4.80E-05,0.023746332,0.000448607,0.005750204,0.093494296,0.009100492,0.003132467,5.83E-05,1.30E-06,0.004125625,0.007010451,0.000844055,1.30E-06,0.000694951,0.000234676,0.000133545,1.30E-06,7.78E-05,0.000180221
3.00E-05,2.00E-06,2.00E-06,0.001911273,0.000194129,0.015046021,2.00E-06,2.00E-06,0.020763829,0.002781853,0.002613741,2.00E-06,0.000172115,2.00E-06,3.40E-05,0.000112075,0.003012006,0.000248165,0.001721146,0.002863907,0.00175717,0.00085657,0.003640425,0.027840542,0.008237486,0.000118079,1.80E-05,0.009088053,0.000214143,0.000348232,0.011063368,0.000442295,1.80E-05,0.002137424,0.02576516,0.001959305,0.003580385,2.00E-06,0.010148759,0.012938617,0.033178097,0.000260173,0.012020005,0.000822548,0.032853881,2.00E-06,0.001062708,0.000294196,0.030758485,0.00012008,0.000250167,0.008043357,0.021836543,0.000396264,0.000814542,0.000424283,0.000846564,0.000440293,0.000234156,0.009082049,0.000164109,0.004921278,0.000368245,0.002817877,0.025959289,0.000528352,2.00E-06,2.00E-06,1.80E-05,0.000238159,0.000366244,0.003942626,0.007360902,1.60E-05,0.00076651,0.001388925,0.000100067,0.000126084,2.00E-06,8.81E-05,0.000310207,2.00E-06,2.00E-06,8.81E-05,1.60E-05,2.00E-06,0.000162108,0.123232073,0.006300196,0.002133421,0.00702668,0.00313809,0.000282188,2.00E-06,0.00024016,0.000444296,0.059031315,0.010056698,6.40E-05,0.001344896,0.000136091,0.000504336,2.00E-05,0.002317543,0.003364241,0.00229753,0.002095396,0.003794527,0.128389507,2.00E-06,0.106348828,3.40E-05,0.009492322,0.000376251,0.003446295,0.029551681,0.002663774,0.00181721,8.21E-05,2.00E-06,0.108652362,0.00385857,0.000912608,2.00E-06,0.000710473,0.000230153,0.000106071,2.00E-06,0.000118079,0.000186124
6.66E-05,1.23E-06,1.23E-06,0.003414362,0.000166404,0.002398682,1.23E-06,2.10E-05,0.0411597,0.000825856,0.003443945,1.23E-06,6.16E-06,1.23E-06,4.93E-05,0.000113401,0.002923778,5.18E-05,0.002486198,0.000920768,0.00131644,0.000385811,0.000310621,0.026857592,0.007401893,0.000101075,3.33E-05,0.004045464,0.000179963,7.03E-05,0.009162076,0.000363623,3.57E-05,0.001634456,0.007710048,0.002674789,0.004749291,1.23E-06,0.002163251,0.003880293,0.020275392,0.000515236,0.016774747,0.000273642,0.046074162,1.23E-06,0.002655067,0.000214476,0.170036449,0.000101075,0.000229268,0.001946309,0.034974405,0.000470861,0.000903512,0.000369786,0.000770388,0.00061138,0.000242826,0.030324956,0.000125727,0.00545435,0.000184893,0.004198309,0.118377278,0.000464698,1.23E-06,1.23E-06,3.20E-05,0.000210778,0.000342669,0.005238642,0.003223305,4.19E-05,0.000941723,0.002186671,9.37E-05,0.000104773,1.23E-06,9.00E-05,0.000289666,1.23E-06,1.23E-06,0.00010354,3.45E-05,1.23E-06,0.000152845,0.006863237,0.003759496,0.000525097,0.006555082,0.002411008,0.000186126,1.23E-06,0.000213244,0.000398137,0.002047384,0.000399369,7.03E-05,0.00053126,0.000123262,0.00040923,3.94E-05,0.004354852,0.000318016,0.005403813,0.004847901,0.013922461,0.188893093,1.23E-06,0.005405046,4.56E-05,0.062777417,0.000780249,0.012871035,0.06703859,0.00103417,0.001496403,8.75E-05,1.23E-06,0.001842769,0.001718274,0.000776552,3.70E-06,0.000488118,0.000208313,0.000119564,1.11E-05,6.16E-05,0.000162706
5.24E-05,1.34E-06,1.34E-06,0.003540051,0.000150412,0.002497912,1.34E-06,4.70E-05,0.068605279,0.000930674,0.000654023,1.34E-06,1.21E-05,1.34E-06,2.28E-05,0.000132953,0.010401251,6.04E-05,0.003431271,0.000480781,0.001443686,0.000397517,0.000153098,0.005457803,0.007903339,0.000103408,2.42E-05,0.019384332,0.000163842,0.000123553,0.01318387,0.000361257,6.31E-05,0.002211861,0.003856991,0.001931181,0.001761968,1.34E-06,0.005778771,0.006444881,0.012320345,0.000460636,0.043332053,0.008083296,0.0153635,1.34E-06,0.000449893,0.000744002,0.056333281,9.13E-05,0.00021756,0.009118721,0.025865473,0.000499582,0.000858154,0.000373344,0.000699684,0.000781605,0.000213531,0.020160565,0.00014504,0.005789515,0.000189358,0.017665339,0.215968639,0.000483467,1.34E-06,1.34E-06,2.55E-05,0.000198759,0.000366629,0.007284233,0.008750749,3.22E-05,0.000754745,0.001077057,8.59E-05,0.000864868,1.34E-06,8.06E-05,0.0003626,1.34E-06,1.34E-06,8.59E-05,2.82E-05,1.34E-06,0.000141011,0.004073208,0.072184276,0.001038111,0.017623707,0.001216725,0.000179957,1.34E-06,0.000196073,0.000369315,0.000985735,0.000365286,6.71E-05,0.000341113,9.80E-05,0.000388116,4.16E-05,0.005072372,0.005213383,0.018511406,0.013602875,0.004335085,0.158534129,1.34E-06,0.009767372,5.10E-05,0.013652565,0.000513012,0.004558017,0.038167016,0.000749374,0.000711771,1.34E-06,1.34E-06,0.005424229,0.001638415,0.000765489,1.61E-05,0.000772204,0.000200102,0.000139668,5.77E-05,6.45E-05,0.000175928
3.79E-05,1.02E-06,1.02E-06,0.002207194,0.000140253,0.009479876,1.02E-06,6.14E-06,0.021378861,0.002309568,0.00136158,1.02E-06,4.81E-05,1.02E-06,3.89E-05,9.52E-05,0.001216209,6.04E-05,0.001122024,0.001245897,0.001148642,0.000569202,0.000946964,0.009471686,0.001794625,9.42E-05,2.56E-05,0.012628915,0.000153562,0.000161752,0.012057665,0.000303028,5.22E-05,0.001298108,0.042379961,0.00259724,0.000916252,1.02E-06,0.005509794,0.011456727,0.021399336,0.00028153,0.00794733,0.001069813,0.019183953,1.02E-06,0.000924441,0.000607081,0.046294761,7.78E-05,0.000185298,0.000214986,0.020095085,0.000351144,0.000547703,0.00028972,0.000548727,0.000595819,0.000170965,0.005176053,9.21E-05,0.007033126,0.000378786,0.011560126,0.124116764,0.000372643,1.02E-06,1.02E-06,2.56E-05,0.000169942,0.000249794,0.003496088,0.008657809,3.28E-05,0.000535418,0.000825138,7.58E-05,7.99E-05,1.02E-06,7.27E-05,0.000229319,1.02E-06,1.02E-06,7.68E-05,2.87E-05,1.02E-06,0.000136158,0.022655471,0.007165189,0.00179872,0.004584329,0.002276808,0.000154585,1.02E-06,0.000165847,0.000454543,0.290521352,0.045089813,7.88E-05,0.000601962,8.29E-05,0.000317361,3.58E-05,0.003235033,0.009229059,0.004328393,0.00879192,0.001976851,0.094366742,1.02E-06,0.011347187,3.69E-05,0.012000336,0.000434068,0.004333511,0.022422057,0.000842542,0.001097454,0.000135134,5.43E-05,0.010457552,0.008962885,0.000737096,1.02E-06,0.000160728,0.000161752,8.70E-05,6.86E-05,7.47E-05,0.000137182
0.000104618,4.76E-06,4.76E-06,0.001792779,0.000423229,0.003637868,4.76E-06,4.76E-06,0.008768926,0.002192232,0.002325382,4.76E-06,4.76E-06,4.76E-06,7.61E-05,0.000261546,0.00384235,4.76E-06,0.003176596,0.001436126,0.002995891,0.001169824,0.000613444,0.007133075,0.010043369,0.000280568,5.71E-05,0.02035304,0.000461272,0.000175949,0.01321521,0.001241155,0.000427984,0.004336909,0.007556304,0.001464658,0.003005402,4.76E-06,0.002724835,0.009895952,0.024385605,0.000651487,0.012948908,0.000884501,0.034457506,4.76E-06,0.00347143,0.000613444,0.046783459,0.000252035,0.000851214,0.001559766,0.030239481,0.001355284,0.001521723,0.000993875,0.002016282,0.003447653,0.000599178,0.009463212,0.000280568,0.005792057,0.00043274,0.013804877,0.248316594,0.001341018,4.76E-06,4.76E-06,5.71E-05,0.002720079,0.000827437,0.005554287,0.01520296,7.61E-05,0.001902153,0.00285323,0.000233014,0.000955832,4.76E-06,0.000237769,0.002601195,4.76E-06,4.76E-06,0.001179335,6.18E-05,4.76E-06,0.000413718,0.009030472,0.022787796,0.001664384,0.008697596,0.005815834,0.000447006,4.76E-06,0.000589668,0.001759492,0.158863083,0.029145743,0.000147417,0.00080366,0.000261546,0.00112227,6.66E-05,0.003538005,0.000480294,0.009767557,0.009686715,0.005121548,0.088497679,4.76E-06,0.006419767,7.61E-05,0.0045937,0.000646732,0.003547516,0.011650689,0.002368181,0.001778513,4.76E-06,4.76E-06,0.005240432,0.004660275,0.002244541,4.76E-06,0.000466028,0.000475538,0.000294834,4.76E-06,0.000180705,0.000427984
7.21E-05,2.32E-06,2.32E-06,0.003102811,0.000274256,0.006001092,2.32E-06,6.97E-06,0.01675518,0.003205076,0.002570569,2.32E-06,6.51E-05,2.32E-06,6.04E-05,0.000213827,0.002373011,3.72E-05,0.002612404,0.001475869,0.001912819,0.000741421,0.001466572,0.016636646,0.024785302,0.000171991,6.74E-05,0.014579726,0.000295174,0.000297498,0.030837527,0.000736772,9.06E-05,0.002649592,0.022275162,0.004931959,0.003165565,2.32E-06,0.015070133,0.013942894,0.03270851,0.00052527,0.017612811,0.002038326,0.028934004,2.32E-06,0.00135501,0.00089017,0.015906846,0.000169667,0.000467165,0.002633322,0.025656878,0.00056943,0.001269015,0.000627535,0.001245773,0.000715855,0.000371872,0.007063253,0.000355603,0.010946997,0.000515973,0.013724419,0.077828265,0.000778608,2.32E-06,2.32E-06,5.35E-05,0.001615321,0.000564781,0.025933458,0.01204402,5.35E-05,0.020766755,0.00189655,0.000178964,0.000169667,2.32E-06,0.000158046,0.000471813,2.32E-06,2.32E-06,0.000162694,6.74E-05,2.32E-06,0.000260311,0.212627395,0.034960663,0.002068541,0.008425236,0.00338404,0.000611265,2.32E-06,0.000371872,0.000667046,0.00210108,0.000620562,0.000102265,0.00071353,0.00018826,0.00068564,6.28E-05,0.004687918,0.003669917,0.027869519,0.005531603,0.000943626,0.04753925,2.32E-06,0.032043788,7.90E-05,0.009591986,0.000381169,0.003077245,0.057465921,0.001850066,0.001557216,2.32E-06,2.32E-06,0.019065438,0.010828462,0.002047623,2.32E-06,0.000318416,0.00034863,0.000230096,2.32E-06,0.00016037,0.000290525
0.000113812,2.53E-06,2.53E-06,0.003588871,0.000341436,0.008806517,2.53E-06,2.53E-06,0.023301103,0.003525642,0.003184206,2.53E-06,0.000111283,2.53E-06,0.000101166,0.000263032,0.003295489,9.61E-05,0.003963186,0.001912041,0.002336939,0.000933258,0.001952508,0.025582401,0.00999522,0.000220036,8.85E-05,0.013222421,0.00035914,0.00035914,0.013573974,0.000880146,0.000113812,0.003596458,0.023703239,0.006568215,0.004866094,2.53E-06,0.023847401,0.01086272,0.024375994,0.00059941,0.013455104,0.002554446,0.036703095,2.53E-06,0.001350569,0.000953491,0.03186988,0.000220036,0.000586764,0.003942952,0.02600477,0.000728397,0.001469439,0.000735984,0.001471968,0.000708163,0.000460306,0.011274972,0.000303499,0.009790358,0.000546297,0.023541373,0.154311324,0.000953491,2.53E-06,2.53E-06,7.84E-05,0.002028382,0.000672755,0.0106528,0.011054936,7.84E-05,0.019547838,0.002256006,0.000214978,0.000313615,2.53E-06,0.000202332,0.000579176,2.53E-06,2.53E-06,0.000199803,8.35E-05,2.53E-06,0.000341436,0.093181651,0.035061673,0.003024869,0.007913725,0.004418433,0.00053871,2.53E-06,0.000445131,0.000804271,0.002139665,0.000728397,0.000139104,0.00098637,0.000283265,0.00083715,0.000101166,0.00787073,0.005369396,0.025964304,0.007658281,0.001621188,0.064774184,2.53E-06,0.023197408,0.000106225,0.008895038,0.000574118,0.003596458,0.085538546,0.002554446,0.001985387,1.52E-05,2.53E-06,0.006798368,0.006295066,0.00164648,2.53E-06,0.000503302,0.000417311,0.000485598,3.29E-05,0.00020992,0.00035914
7.50E-05,2.88E-06,2.88E-06,0.00813634,0.000337332,0.017258728,2.88E-06,2.88E-06,0.032046569,0.002271948,0.001804872,2.88E-06,1.73E-05,2.88E-06,7.78E-05,0.000207589,0.006916754,0.001314731,0.007207955,0.004714003,0.003220514,0.001986512,0.010930143,0.123573185,0.014842622,0.000210472,6.63E-05,0.013484643,0.0003258,0.000144159,0.020418696,0.000821707,8.65E-05,0.003099421,0.008493854,0.002955262,0.002231583,2.88E-06,0.006735113,0.011627873,0.01144335,0.000547805,0.010734087,0.002003812,0.031288292,2.88E-06,0.001369512,0.001049478,0.019242357,0.000193173,0.000487258,0.000567987,0.016918513,0.000732328,0.001176338,0.000723679,0.001447357,0.000916852,0.00043536,0.006031617,0.000204706,0.004898526,0.00171261,0.01799394,0.252895436,0.000922618,2.88E-06,2.88E-06,5.77E-05,0.000919735,0.000602585,0.006319935,0.016875265,5.48E-05,0.001378161,0.002113372,0.000201823,0.000196056,5.19E-05,0.000187407,0.000677548,2.88E-06,2.88E-06,0.00019029,6.63E-05,2.88E-06,0.000311384,0.03343338,0.007297334,0.001418526,0.013530774,0.011114667,0.000394996,2.88E-06,0.00043536,0.00140411,0.002447822,0.00107831,0.000147042,0.003710655,0.000224888,0.000801525,6.92E-05,0.00660537,0.002199868,0.01677147,0.005097466,0.000856305,0.043677326,2.88E-06,0.0133376,8.94E-05,0.005048452,0.000510323,0.002341144,0.049238984,0.003892296,0.003531898,0.000115327,2.59E-05,0.029924547,0.012057468,0.001678012,2.88E-06,0.000596819,0.000363281,0.000239304,1.15E-05,0.00011821,0.000334449
7.92E-05,1.62E-06,1.62E-06,0.004204717,0.000219854,0.005336321,1.62E-06,3.88E-05,0.024602686,0.001509883,0.003904034,2.10E-05,1.78E-05,1.62E-06,8.57E-05,0.000147109,0.001458152,0.000569035,0.00137409,0.001336909,0.001632743,0.000586817,0.000219854,0.027173043,0.047236381,0.000150342,5.01E-05,0.007122638,0.000286134,0.00012286,0.013115289,0.000518921,0.001100889,0.00235212,0.033632885,0.007471819,0.002108016,1.62E-06,0.017518845,0.014963037,0.021257988,0.000326549,0.013002129,0.000976413,0.021584536,1.62E-06,0.000725843,0.000373429,0.064391496,0.000147109,0.00030715,0.00059975,0.026840028,0.000926299,0.000994195,0.000473657,0.000955397,0.004093173,0.000326549,0.007237415,0.000239253,0.012971414,0.000371813,0.003022999,0.116737877,0.000614299,1.62E-06,8.08E-06,5.33E-05,0.0002926,0.000451025,0.004778602,0.025157172,6.79E-05,0.001007127,0.001513116,0.000137409,0.000714527,1.62E-06,0.000129326,0.000572268,1.62E-06,1.62E-06,0.000143875,5.66E-05,1.62E-06,0.000223088,0.086907181,0.00775472,0.002009405,0.001362774,0.002764347,0.000496289,1.62E-06,0.000308766,0.000515688,0.002861341,0.000559336,9.70E-05,0.000832537,0.000150342,0.000535087,5.50E-05,0.004406789,0.021985448,0.004906311,0.017868026,0.001338526,0.073554255,1.62E-06,0.056172819,6.47E-05,0.008446615,0.000630465,0.003448159,0.054011455,0.000908516,0.001692556,1.29E-05,1.62E-06,0.035968839,0.043877134,0.00427423,1.62E-06,0.000215005,0.000290984,0.000937615,0.000328165,0.000124476,0.000231171
3.76E-05,9.16E-07,9.16E-07,0.000957415,0.000117272,0.003202988,9.16E-07,1.28E-05,0.007194811,0.00116264,0.000802579,5.50E-06,9.16E-07,9.16E-07,3.30E-05,8.25E-05,0.00100414,5.68E-05,0.001118664,0.000820903,0.000860299,0.000476417,0.000354564,0.010527897,0.002313371,7.97E-05,2.66E-05,0.009471535,0.000131931,7.24E-05,0.009374419,0.000294096,0.00018507,0.003082967,0.006910794,0.000478249,0.008615816,9.16E-07,0.001758162,0.00544856,0.010886126,0.000196064,0.007984564,0.00226298,0.012660779,9.16E-07,0.000674313,0.000277604,0.023192341,7.24E-05,0.000236376,0.00030509,0.0158317,0.000398541,0.00052864,0.000289515,0.000531388,0.001127825,0.00016583,0.00334408,8.52E-05,0.008890672,0.000212555,0.017202315,0.156079675,0.000356396,9.16E-07,7.33E-06,3.02E-05,0.000161249,0.000270275,0.006117376,0.010569126,3.21E-05,0.000554293,0.000863964,7.42E-05,9.89E-05,9.16E-07,7.33E-05,0.000219885,9.16E-07,9.16E-07,0.002754972,3.21E-05,9.16E-07,0.000115439,0.016401568,0.008782562,0.000340821,0.003408213,0.001307398,0.000143841,9.16E-07,0.000161249,0.000604683,0.434345628,0.066994295,0.000105361,0.000507567,8.70E-05,0.000289515,3.76E-05,0.003200239,0.002047677,0.006196168,0.007691384,0.003402716,0.031049556,9.16E-07,0.008863187,3.57E-05,0.002796201,0.000262945,0.00113882,0.024829566,0.001154395,0.000657822,9.89E-05,9.16E-07,0.004299663,0.004473738,0.000658738,9.16E-07,0.000148422,0.0001585,0.000101697,0.000128266,0.00010811,0.000125518
4.60E-05,1.44E-06,1.44E-06,0.001024706,0.001312142,0.00203073,1.44E-06,8.62E-06,0.013108482,0.000922667,0.000494389,1.44E-06,1.44E-06,1.44E-06,4.74E-05,0.000133657,0.004501235,0.000139406,0.01104326,0.001037641,0.00162832,0.000560499,0.000232823,0.219272818,0.123533901,9.49E-05,2.73E-05,0.009505482,0.000165275,1.01E-05,0.035856104,0.000380852,5.60E-05,0.008171783,0.001520532,0.00066685,0.111185685,1.44E-06,0.000868054,0.003203465,0.004938137,0.000313304,0.009128942,0.004606149,0.030440825,1.44E-06,0.001780661,0.000606488,0.007060846,9.77E-05,0.000227074,0.000301807,0.014818722,0.00057487,0.000829251,0.001737546,0.00076314,0.001118123,0.000218451,0.005441148,0.0001121,0.006011707,0.000165275,0.005011433,0.140051365,0.000451273,1.44E-06,6.47E-05,3.31E-05,0.000208391,0.000372229,0.008140165,0.022481744,2.44E-05,0.043317922,0.009820224,0.000109225,0.000102039,1.44E-06,8.91E-05,0.000346359,1.44E-06,1.44E-06,0.008704975,3.02E-05,1.44E-06,0.000162401,0.00174042,0.008020879,0.000457022,0.003689231,0.001041953,0.000194019,1.44E-06,0.000218451,0.001930127,0.003016632,0.000942787,8.48E-05,0.002170136,0.000125034,0.000434027,3.59E-05,0.001352383,0.00018827,0.010709836,0.005908231,0.00050876,0.030871978,1.44E-06,0.001783535,5.89E-05,0.006412679,0.000367917,0.002078157,0.014518352,0.001270464,0.001767726,4.74E-05,1.44E-06,0.0017203,0.001575145,0.000797633,1.44E-06,0.009695189,0.000237134,0.000166712,1.44E-06,5.46E-05,0.000176773
0.000121954,5.30E-06,5.30E-06,0.004279011,0.00051433,0.005175111,5.30E-06,5.30E-06,0.014639837,0.003478353,0.00159071,5.30E-06,5.30E-06,5.30E-06,0.000106047,0.000466608,0.004416872,0.000153769,0.004257801,0.004825154,0.003860124,0.003085978,0.001617222,0.021543519,0.148121636,0.00031284,7.95E-05,0.00700973,0.000599168,1.59E-05,0.008828442,0.001288475,0.00011135,0.095209311,0.004151754,0.001664943,0.3144463,5.30E-06,0.002804952,0.003022349,0.008027784,0.000790053,0.009273841,0.000880193,0.014178531,5.30E-06,0.001972481,0.000996845,0.005153901,0.000302235,0.000731727,0.000901402,0.009363981,0.001224847,0.002428484,0.001442244,0.002375461,0.002205785,0.00069461,0.005567486,0.000307537,0.004310825,0.00051433,0.003271561,0.096131923,0.001516477,5.30E-06,5.30E-06,7.95E-05,0.000684005,0.001166521,0.002804952,0.010986505,0.000137862,0.002364856,0.007396803,0.000355259,0.000275723,5.30E-06,0.001325592,0.000991543,5.30E-06,5.30E-06,0.000418887,9.01E-05,5.30E-06,0.000498423,0.005986373,0.00848909,0.000673401,0.002370158,0.002815557,0.000519632,5.30E-06,0.000699913,0.001362708,0.019411967,0.005350089,0.00018028,0.001521779,0.000487818,0.001357406,9.01E-05,0.001691455,0.00051433,0.005180413,0.002736022,0.000615075,0.023118322,5.30E-06,0.005381903,0.000159071,0.010429757,0.000779448,0.003266258,0.005885628,0.003340492,0.002465601,5.30E-06,5.30E-06,0.005779581,0.00530767,0.002757231,5.30E-06,0.000710517,0.001124102,0.000487818,5.30E-06,0.000254514,0.000646889
5.44E-05,2.37E-06,2.37E-06,0.000378663,0.000224831,0.001614052,2.37E-06,2.37E-06,0.002967773,0.00116439,0.000674494,2.37E-06,4.73E-06,2.37E-06,4.97E-05,0.000350264,0.000989258,2.37E-06,0.000859092,0.000702894,0.001351355,0.000631894,0.000160932,0.002025849,0.150409785,0.000132532,2.84E-05,0.002454211,0.000222465,2.37E-06,0.002641176,0.000558528,4.02E-05,0.004304928,0.002044782,0.000724194,0.214302112,2.37E-06,0.001204623,0.000866192,0.00299854,0.000312397,0.002342979,0.000354997,0.004032764,2.37E-06,0.001692151,0.000350264,0.002328779,0.000134899,0.000307664,0.001779717,0.003857632,0.000676861,0.001083924,0.000679227,0.001235389,0.000442563,0.000300564,0.001228289,0.000241398,0.001192789,0.000236665,0.00148862,0.016351153,0.000648461,2.37E-06,2.37E-06,4.73E-05,0.000293464,0.000539595,0.001748951,0.002451845,2.13E-05,0.001173856,0.033147236,0.019333127,0.000127799,2.37E-06,0.000115966,0.00038813,2.37E-06,2.37E-06,0.000134899,3.79E-05,2.37E-06,0.000227198,0.002795008,0.001779717,0.000220098,0.00144602,0.001015291,0.000215365,7.10E-06,0.000319497,0.001533586,0.374834039,0.076466314,0.000146732,0.000350264,0.000130165,0.000594028,3.55E-05,0.000347897,0.000627161,0.001576186,0.000918258,0.000267431,0.007088103,0.000115966,0.002383212,5.92E-05,0.003699067,0.000397596,0.001367921,0.008309292,0.001751318,0.00069106,2.37E-06,2.37E-06,0.002821041,0.002413978,0.001154923,2.37E-06,0.000830693,0.00033843,0.000224831,2.37E-06,0.000210631,0.000243764
